CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction
56493,30.0,female,26,16,7,27.0,Standard,Quarterly,839.0,4
25432,62.0,Male,50,15,4,24.0,Basic,Quarterly,848.0,24
7100,32.0,Male,25,7,5,22.0,Premium,Quarterly,908.0,13
49231,25.0,Male,37,26,6,22.0,Standard,Quarterly,893.0,22
23473,36.0,MALE,56,2,4,3.0,Basic,Quarterly,294.0,12
51400,23.0,MALE,56,12,10,17.0,Standard,Monthly,508.0,26
48037,55.0,Female,25,17,9,27.0,Premium,Quarterly,434.0,24
51432,39.0,Female,38,1,10,29.0,Premium,Monthly,825.0,10
28672,21.0,Male,47,4,8,24.0,Basic,Quarterly,737.0,19
20282,47.0,Male,2,18,8,7.0,Standard,Monthly,610.0,25
42081,30.0,Male,7,20,9,22.0,Premium,Quarterly,301.0,12
6173,,Female,26,30,0,26.0,Premium,Annual,483.0,16
3632,22.0,male,48,6,4,12.0,Standard,Monthly,179.0,24
49724,63.0,Female,36,30,10,26.0,Standard,Quarterly,357.0,16
64017,34.0,Female,36,24,1,27.0,Basic,Monthly,808.0,30
33161,36.0,Male,51,20,9,3.0,Premium,Annual,374.0,12
3192,45.0,Male,8,10,3,16.0,Premium,Annual,280.0,24
32785,21.0,Female,23,19,5,3.0,Standard,Quarterly,675.0,19
30912,62.0,Male,25,18,6,23.0,Basic,Monthly,195.0,10
53353,61.0,Female,53,12,2,,PREMIUM,Quarterly,330.0,26
64042,58.0,Male,48,16,7,,Basic,Monthly,463.0,17
55317,22.0,Female,3,12,4,,premium,Monthly,614.0,13
19878,27.0,Male,25,18,4,27.0,Basic,Monthly,803.0,24
30621,43.0,Male,56,20,8,26.0,Basic,Monthly,361.0,30
26036,46.0,Male,27,27,0,27.0,Premium,Annual,988.0,11
57602,43.0,Male,26,26,10,26.0,Standard,Annual,317.0,4
14057,35.0,Female,54,6,4,19.0,Basic,QUARTERLY,909.0,4
21224,29.0,Male,8,18,5,1.0,Standard,Annual,255.0,26
33362,64.0,Male,21,30,3,0.0,Premium,Annual,567.0,18
37488,52.0,Female,31,1,4,7.0,Standard,Monthly,277.0,8
25122,59.0,Male,18,14,0,8.0,Standard,Quarterly,267.0,15
10750,,Male,7,1,6,28.0,Premium,Monthly,176.0,29
29301,40.0,Male,21,12,7,3.0,Premium,Quarterly,910.0,26
22421,23.0,Female,50,21,3,23.0,Basic,Monthly,384.0,29
4799,53.0,Male,37,24,6,22.0,Basic,Annual,778.0,21
10635,28.0,Male,56,4,4,5.0,Premium,Annual,334.0,30
53745,30.0,M,24,11,6,26.0,Basic,Quarterly,983.0,3
41425,30.0,Male,54,30,7,24.0,Basic,Monthly,194.0,23
164,49.0,Female,53,16,5,3.0,Standard,Annual,423.0,15
672,20.0,Male,23,8,10,30.0,Premium,Quarterly,314.0,27
53421,18.0,Male,24,27,9,26.0,standard,Quarterly,984.0,3
47077,51.0,Female,46,5,6,14.0,Standard,Monthly,478.0,2
16053,26.0,M,17,27,8,24.0,Basic,Monthly,187.0,23
56533,24.0,Male,48,8,8,22.0,Standard,Annual,461.0,13
59354,19.0,Female,51,10,9,21.0,Premium,Annual,981.0,22
22741,46.0,Male,23,12,4,21.0,Basic,Quarterly,605.0,4
60429,32.0,Female,60,2,9,19.0,Basic,Quarterly,631.0,3
5543,48.0,Female,2,27,7,27.0,Basic,quarterly,313.0,18
24023,26.0,Male,23,13,6,,Basic,Monthly,932.0,15
23178,,Male,23,28,5,20.0,Standard,Quarterly,131.0,7
6549,61.0,Male,54,2,10,23.0,Premium,Monthly,411.0,17
63038,59.0,Female,41,21,10,21.0,Premium,Quarterly,917.0,1
62647,65.0,Female,10,16,5,29.0,Premium,Monthly,,11
61950,54.0,Female,45,28,6,30.0,Premium,Monthly,894.0,26
9957,28.0,Male,46,9,0,7.0,Premium,Monthly,204.0,7
31175,49.0,Male,39,29,6,,Premium,Quarterly,446.0,21
27606,57.0,Male,10,24,1,21.0,Basic,Annual,181.0,18
26716,51.0,Male,32,4,5,24.0,Standard,Monthly,448.0,1
51197,41.0,Male,38,14,5,,Premium,Monthly,188.0,18
57023,56.0,Male,42,24,7,21.0,Basic,Annual,288.0,3
32372,42.0,Male,43,29,2,13.0,Standard,Quarterly,451.0,20
42469,29.0,F,49,26,8,,Basic,Quarterly,519.0,20
15423,39.0,Female,11,23,0,3.0,Standard,MONTHLY,225.0,24
57010,22.0,Male,56,18,10,,Basic,Monthly,318.0,21
12412,57.0,Female,12,29,3,12.0,Premium,Annual,189.0,30
62046,54.0,Male,47,10,7,22.0,Standard,Annual,698.0,4
41780,21.0,Male,37,27,10,12.0,Basic,Annual,828.0,22
34172,19.0,Female,35,21,6,1.0,PREMIUM,Annual,978.0,2
19018,33.0,Male,4,6,2,3.0,Premium,Annual,996.0,21
43109,34.0,F,58,16,6,22.0,Premium,Annual,944.0,3
23313,26.0,Male,2,9,7,18.0,Basic,Monthly,634.0,9
54824,24.0,F,8,28,2,30.0,Premium,monthly,815.0,11
46852,63.0,Male,38,29,5,29.0,Standard,Quarterly,254.0,11
41569,26.0,female,57,13,10,,Premium,Monthly,962.0,25
23292,,Female,50,11,4,25.0,Basic,Annual,851.0,20
6407,,Male,18,26,3,28.0,Basic,Quarterly,603.0,5
9075,56.0,Male,4,23,0,13.0,Basic,Annual,347.0,30
28142,45.0,Female,25,11,2,7.0,Basic,Quarterly,177.0,1
50332,35.0,male,48,28,10,24.0,Basic,Annual,527.0,25
61589,54.0,Male,32,29,6,23.0,Basic,Monthly,290.0,17
29795,60.0,Male,21,1,1,20.0,Premium,Monthly,858.0,30
44937,64.0,Male,11,28,5,10.0,Premium,Monthly,508.0,27
59475,57.0,Female,19,22,8,29.0,Premium,Monthly,329.0,21
37847,43.0,Female,48,23,1,28.0,Basic,Monthly,760.0,7
25033,40.0,Female,37,26,3,20.0,Premium,Quarterly,614.0,16
46333,56.0,M,59,25,10,26.0,Standard,Quarterly,832.0,2
49842,40.0,Female,60,18,5,16.0,Premium,Monthly,319.0,15
55678,27.0,Male,39,6,9,22.0,Basic,Quarterly,225.0,7
42914,64.0,Male,19,3,0,5.0,Basic,Annual,269.0,27
39923,51.0,Female,7,27,7,30.0,Premium,Monthly,366.0,1
8048,43.0,Male,18,17,6,23.0,Basic,Monthly,730.0,15
18269,23.0,Female,60,2,9,19.0,Premium,Quarterly,319.0,3
35263,19.0,Male,38,28,2,20.0,Standard,Quarterly,209.0,4
55100,38.0,Male,46,2,5,,Premium,Annual,835.0,17
52189,59.0,Female,23,1,6,29.0,Standard,Monthly,392.0,18
28180,21.0,Female,5,25,8,10.0,Basic,Quarterly,791.0,23
33614,,Male,14,3,6,17.0,Standard,Quarterly,176.0,17
11872,19.0,Male,46,20,1,27.0,Standard,Annual,499.0,1
7968,25.0,Male,48,13,3,23.0,Premium,Quarterly,687.0,11
40109,48.0,Female,7,18,4,8.0,Basic,Annual,156.0,13
46660,39.0,Female,17,23,9,24.0,Premium,Monthly,155.0,27
31823,27.0,Female,1,16,5,12.0,Premium,Annual,616.0,9
16921,21.0,male,53,11,1,,Premium,Quarterly,939.0,4
17348,46.0,Female,44,15,6,25.0,Basic,Annual,553.0,4
48245,50.0,Female,37,26,5,27.0,Premium,Quarterly,151.0,20
50201,46.0,Female,49,20,8,21.0,Basic,annual,126.0,10
23430,31.0,Male,28,25,6,,Standard,Quarterly,940.0,11
51113,60.0,Female,44,1,7,26.0,Standard,Quarterly,966.0,22
35299,42.0,M,42,16,7,26.0,Basic,Quarterly,871.0,18
11139,41.0,Male,27,9,10,17.0,Premium,Annual,294.0,21
14717,55.0,Female,22,3,8,16.0,Basic,Quarterly,330.0,16
37686,62.0,FEMALE,8,22,10,24.0,Basic,Monthly,834.0,21
31056,35.0,Female,31,15,10,27.0,Standard,Annual,145.0,2
31553,64.0,Female,47,14,3,22.0,Basic,Annual,427.0,29
5902,47.0,Male,30,10,9,10.0,Premium,Quarterly,798.0,15
29985,62.0,Male,33,19,10,9.0,Premium,Quarterly,319.0,14
64310,54.0,Female,26,17,10,16.0,Standard,Annual,153.0,12
63741,61.0,Female,34,20,6,24.0,BASIC,Monthly,102.0,11
5657,55.0,Female,50,5,2,27.0,PREMIUM,Monthly,385.0,21
48896,51.0,Male,59,17,8,23.0,Premium,Quarterly,580.0,3
55250,47.0,Male,39,10,10,25.0,Standard,Quarterly,803.0,2
52131,60.0,Male,35,9,7,18.0,Premium,Quarterly,737.0,4
426,,Female,43,3,6,19.0,Basic,monthly,165.0,23
56155,56.0,Female,21,30,2,23.0,Basic,Quarterly,306.0,23
6722,24.0,Male,60,9,8,8.0,Basic,Quarterly,882.0,15
24227,39.0,Male,18,28,2,26.0,Basic,Annual,930.0,17
40462,43.0,Male,45,1,5,3.0,Premium,Quarterly,630.0,13
31751,24.0,F,56,10,9,5.0,BASIC,monthly,551.0,2
52291,,Male,56,23,5,20.0,Premium,Annual,958.0,20
63134,,Female,5,19,5,23.0,Basic,Quarterly,283.0,6
45034,33.0,Male,44,6,2,13.0,Standard,Quarterly,481.0,25
60632,57.0,male,25,3,5,,premium,Quarterly,382.0,5
34595,60.0,Female,9,17,0,25.0,Basic,quarterly,798.0,29
25170,32.0,Male,2,4,4,22.0,Standard,Quarterly,570.0,14
12330,,Male,6,3,1,3.0,Basic,Quarterly,934.0,17
61930,30.0,FEMALE,47,8,9,,Basic,Quarterly,626.0,2
40500,54.0,Male,8,18,2,9.0,Basic,Quarterly,739.0,30
4438,38.0,Male,49,27,9,28.0,Basic,Annual,145.0,18
10383,64.0,Male,57,16,10,25.0,Standard,Quarterly,779.0,22
31314,59.0,Male,31,18,10,5.0,Premium,Annual,243.0,3
24017,27.0,Male,20,25,5,7.0,Premium,Quarterly,463.0,5
36036,48.0,Female,19,28,9,29.0,Standard,Quarterly,546.0,21
18074,39.0,Male,22,5,6,3.0,Standard,Annual,922.0,27
42686,52.0,Male,39,7,8,19.0,Premium,Quarterly,848.0,24
38068,57.0,Female,1,9,7,21.0,Premium,Annual,998.0,8
55115,65.0,Female,46,11,4,22.0,Standard,Quarterly,146.0,4
47865,30.0,Female,59,21,4,29.0,Standard,Monthly,589.0,20
30683,30.0,Male,10,4,9,24.0,Premium,Monthly,418.0,10
35586,24.0,male,26,13,7,9.0,Standard,Quarterly,983.0,27
5783,31.0,Female,30,10,1,10.0,Basic,Monthly,370.0,16
16164,45.0,Male,6,9,10,10.0,Standard,Monthly,235.0,6
19170,52.0,Male,52,18,8,20.0,Standard,Monthly,412.0,28
9716,24.0,Female,16,22,0,4.0,Basic,Quarterly,637.0,29
39959,57.0,Female,58,9,4,13.0,Basic,Monthly,638.0,7
10700,18.0,male,46,1,6,5.0,Premium,Quarterly,833.0,25
4896,42.0,Male,6,5,9,28.0,Standard,Quarterly,622.0,10
56274,18.0,Female,55,14,9,23.0,Premium,Quarterly,961.0,6
13396,57.0,Female,2,26,2,20.0,Premium,ANNUAL,130.0,4
18753,28.0,Female,47,30,6,6.0,Basic,Quarterly,447.0,3
41324,59.0,Male,19,15,7,22.0,Standard,Annual,695.0,20
62712,62.0,Male,12,1,1,26.0,Standard,Annual,269.0,28
29302,37.0,Female,45,28,9,20.0,premium,Quarterly,140.0,29
48232,24.0,M,57,22,6,,Premium,Quarterly,444.0,22
55923,58.0,Female,36,24,2,23.0,Standard,Monthly,111.0,30
10755,26.0,Female,52,12,6,7.0,Standard,Quarterly,747.0,12
39892,36.0,Female,34,20,10,,Basic,MONTHLY,913.0,5
48877,21.0,Female,52,27,9,25.0,Premium,Quarterly,302.0,12
46480,23.0,Female,26,25,9,19.0,Basic,Quarterly,765.0,19
29329,18.0,Male,5,16,9,22.0,Premium,Annual,951.0,26
6328,50.0,Female,45,27,6,24.0,Basic,quarterly,136.0,27
208,18.0,Male,33,18,1,22.0,Basic,Annual,312.0,29
28983,45.0,Female,47,15,5,25.0,Premium,Annual,172.0,27
25593,19.0,Female,29,27,4,20.0,Premium,monthly,861.0,13
34239,32.0,Female,9,29,10,26.0,Basic,Annual,726.0,20
10527,26.0,Female,55,6,2,16.0,Standard,Annual,821.0,10
48605,49.0,Female,38,23,1,25.0,Basic,Monthly,258.0,18
42829,58.0,Male,11,18,5,14.0,Premium,Annual,485.0,16
60964,51.0,Female,27,4,9,8.0,Standard,Annual,283.0,16
44844,35.0,Female,41,2,2,18.0,Premium,Monthly,911.0,12
49908,48.0,Male,59,19,8,26.0,Standard,Quarterly,776.0,12
53364,51.0,Female,13,2,10,7.0,BASIC,Monthly,181.0,17
9687,33.0,Male,10,25,5,14.0,Premium,Quarterly,563.0,4
58577,,Female,47,15,6,25.0,Standard,Monthly,260.0,16
19202,61.0,Male,56,2,2,9.0,Basic,Quarterly,915.0,16
5250,35.0,Male,22,3,6,24.0,Standard,Annual,156.0,28
45114,25.0,Male,36,3,6,29.0,Standard,Monthly,847.0,18
34504,38.0,Female,58,1,8,,Premium,Monthly,290.0,21
56550,42.0,Male,54,14,8,26.0,Standard,Quarterly,835.0,6
14485,43.0,Male,10,4,10,28.0,Standard,Monthly,768.0,19
4256,37.0,Female,2,11,7,16.0,Premium,Monthly,377.0,4
55507,58.0,Female,16,28,10,,BASIC,Quarterly,219.0,3
25598,52.0,Female,47,26,8,2.0,BASIC,Quarterly,364.0,20
10757,19.0,Male,16,18,5,1.0,Basic,Monthly,428.0,19
64316,32.0,Female,54,2,8,24.0,Basic,Quarterly,231.0,14
20049,20.0,Female,21,8,6,27.0,Basic,Annual,100.0,3
10107,49.0,FEMALE,14,19,4,22.0,Standard,Monthly,691.0,30
54625,61.0,Female,4,8,4,23.0,basic,Quarterly,289.0,18
31368,,Male,18,30,1,27.0,Premium,Monthly,741.0,18
16457,62.0,Female,54,18,5,20.0,Premium,Monthly,179.0,2
14211,,Male,38,29,3,19.0,Premium,Quarterly,850.0,13
12324,26.0,Male,50,14,1,8.0,Premium,Monthly,766.0,24
54254,32.0,Male,52,1,7,18.0,Premium,Monthly,857.0,29
39533,59.0,Female,44,17,5,5.0,Premium,Annual,463.0,20
31008,31.0,Female,52,30,0,25.0,Basic,Annual,439.0,12
33894,40.0,male,26,10,8,20.0,Premium,Quarterly,461.0,15
17626,43.0,Female,11,9,10,28.0,Standard,Monthly,662.0,29
33529,,Male,20,5,5,28.0,Standard,Monthly,589.0,22
60947,43.0,Male,37,4,7,20.0,Standard,Monthly,327.0,27
51502,36.0,Male,38,27,5,,Standard,Quarterly,325.0,23
29372,27.0,Male,12,11,3,29.0,Standard,Annual,644.0,23
62439,26.0,Female,11,11,4,30.0,Basic,Monthly,784.0,18
55755,38.0,Male,57,12,6,28.0,Standard,Monthly,502.0,7
8756,30.0,Male,59,10,9,4.0,Standard,Monthly,,2
32118,38.0,Female,35,24,10,1.0,Premium,Quarterly,478.0,30
11513,51.0,Male,13,10,1,8.0,Standard,Annual,,20
4359,,Male,31,9,7,28.0,Premium,Annual,100.0,6
17728,25.0,Male,49,7,0,17.0,Standard,annual,884.0,5
7422,41.0,Female,7,20,5,5.0,Basic,Annual,901.0,11
57785,20.0,Female,52,10,5,25.0,Basic,Monthly,185.0,13
27214,52.0,Male,23,20,5,,Premium,Monthly,398.0,4
57994,57.0,Male,52,1,9,11.0,Standard,MONTHLY,547.0,15
23712,47.0,Male,55,5,1,16.0,Basic,Annual,962.0,23
40391,25.0,Male,18,7,1,0.0,Standard,Monthly,270.0,25
33756,31.0,Female,12,3,6,15.0,Premium,Annual,158.0,6
16015,19.0,Female,8,8,7,1.0,premium,Annual,111.0,21
63711,34.0,Male,46,26,6,20.0,Standard,Monthly,273.0,29
41622,34.0,Female,31,18,3,16.0,Standard,Quarterly,631.0,13
49105,30.0,Male,34,25,6,21.0,Basic,Monthly,529.0,22
17015,38.0,Male,29,9,7,29.0,Premium,Monthly,788.0,8
17634,38.0,Female,49,14,2,4.0,Standard,Annual,780.0,25
26161,,Male,24,21,2,20.0,Standard,Annual,128.0,12
64175,39.0,Female,31,29,8,23.0,Standard,Quarterly,674.0,28
14894,43.0,M,26,2,1,0.0,Premium,Quarterly,556.0,1
35218,50.0,Male,6,2,9,2.0,Premium,Annual,351.0,11
36232,23.0,Female,19,8,0,7.0,Premium,Annual,311.0,15
36042,63.0,Male,40,16,0,17.0,Basic,Annual,619.0,3
31911,55.0,Male,54,12,8,10.0,Basic,Quarterly,804.0,1
7228,56.0,Female,8,6,7,4.0,Basic,Quarterly,247.0,7
36452,26.0,Male,34,10,6,4.0,Premium,Annual,311.0,25
55827,39.0,Male,57,15,6,28.0,Premium,Annual,911.0,19
34085,39.0,Female,59,17,2,18.0,Premium,Quarterly,558.0,24
31402,44.0,Male,27,24,10,2.0,Basic,Monthly,628.0,8
37385,23.0,Female,6,26,1,0.0,Premium,Annual,238.0,19
52250,52.0,Male,53,15,5,26.0,basic,Monthly,944.0,6
61373,18.0,Female,47,27,4,26.0,STANDARD,Monthly,331.0,14
34069,42.0,Male,15,29,8,1.0,Standard,Monthly,205.0,17
23670,54.0,Male,29,17,7,21.0,PREMIUM,Quarterly,943.0,30
2080,32.0,Male,12,30,1,14.0,Basic,Quarterly,942.0,18
13674,54.0,Male,3,24,4,28.0,Premium,Quarterly,438.0,30
42669,63.0,Female,35,7,2,17.0,Premium,Annual,703.0,2
21676,,Male,7,4,8,7.0,premium,Annual,721.0,26
59190,56.0,Female,21,3,8,5.0,Basic,Monthly,878.0,2
12150,36.0,Male,32,1,10,28.0,Basic,Quarterly,349.0,2
24612,61.0,FEMALE,20,7,5,,Standard,Quarterly,186.0,22
6442,49.0,Female,48,26,4,10.0,Premium,monthly,152.0,4
48369,56.0,Male,55,25,9,29.0,Standard,Annual,966.0,17
18744,21.0,Male,6,27,0,24.0,STANDARD,Quarterly,793.0,10
3655,43.0,Female,38,8,6,5.0,Standard,Annual,486.0,11
63647,21.0,Female,55,25,9,29.0,Basic,Quarterly,566.0,3
29735,,Female,49,16,9,0.0,Standard,Annual,866.0,9
48714,,Female,54,9,8,,Standard,Monthly,645.0,23
44140,35.0,M,57,23,7,20.0,Standard,Annual,562.0,17
23172,54.0,Female,59,28,0,17.0,Basic,annual,190.0,5
43597,59.0,Female,20,17,6,24.0,Premium,Quarterly,776.0,15
44977,41.0,Male,3,25,3,30.0,Basic,Quarterly,951.0,11
12290,34.0,Male,13,7,4,10.0,standard,Monthly,227.0,25
64158,39.0,Female,1,18,0,28.0,STANDARD,Monthly,306.0,22
54692,,Male,48,29,8,21.0,Basic,Annual,380.0,22
31011,19.0,Female,7,22,5,13.0,Standard,Annual,895.0,26
13468,,Male,6,1,10,,Standard,Annual,411.0,13
42653,36.0,M,14,16,8,25.0,Standard,Quarterly,959.0,26
36379,55.0,Male,52,28,3,15.0,Basic,Annual,943.0,28
57717,45.0,Female,25,2,10,,Basic,Quarterly,806.0,11
7152,45.0,Female,24,23,6,17.0,Basic,Annual,201.0,7
50116,28.0,FEMALE,50,30,9,21.0,Premium,Quarterly,522.0,28
6013,56.0,Female,29,5,9,5.0,Standard,Monthly,187.0,9
46414,,Male,57,2,5,16.0,Basic,Monthly,530.0,13
46882,34.0,female,54,7,10,,Premium,Annual,715.0,19
37651,43.0,Female,29,2,8,11.0,Basic,Quarterly,330.0,21
45380,,Female,22,26,8,,Premium,Annual,523.0,6
36915,25.0,Male,41,14,3,10.0,Premium,Quarterly,400.0,17
8907,31.0,Female,40,24,4,4.0,Basic,Quarterly,263.0,26
56089,46.0,Female,28,15,2,28.0,Standard,Monthly,970.0,8
39311,46.0,Male,36,22,10,17.0,Premium,Quarterly,707.0,22
59183,64.0,Female,60,2,10,19.0,Premium,Annual,295.0,15
64107,32.0,Male,47,25,5,16.0,Basic,Annual,293.0,13
33175,50.0,Male,46,8,7,9.0,Standard,Annual,958.0,17
24597,18.0,F,1,11,1,14.0,Premium,Monthly,588.0,4
58349,59.0,Male,3,2,1,16.0,Standard,Annual,591.0,21
26988,57.0,Male,52,7,2,0.0,Basic,Monthly,151.0,28
59890,62.0,Male,21,1,7,3.0,Standard,Quarterly,754.0,24
26967,29.0,Male,16,11,8,16.0,Premium,Quarterly,801.0,10
46820,43.0,F,40,8,10,,Standard,Annual,623.0,28
11564,28.0,male,40,4,5,23.0,BASIC,Annual,716.0,12
27599,52.0,Male,54,29,4,17.0,Premium,Quarterly,997.0,23
11557,48.0,Male,47,26,1,15.0,Standard,Quarterly,883.0,14
53552,38.0,Female,29,22,6,,Basic,Annual,168.0,12
21637,27.0,Male,42,25,3,11.0,PREMIUM,Annual,197.0,1
32780,47.0,Male,21,5,10,0.0,Premium,Monthly,593.0,9
4761,63.0,Male,13,22,5,27.0,PREMIUM,Quarterly,141.0,15
1178,41.0,Male,14,13,4,14.0,Standard,Annual,593.0,2
19068,27.0,Male,27,11,0,12.0,Premium,Quarterly,996.0,5
31349,33.0,Female,44,21,7,12.0,Standard,Monthly,798.0,20
35632,38.0,Male,41,20,8,15.0,Premium,Annual,170.0,26
6472,23.0,Male,50,13,3,28.0,Standard,Annual,755.0,2
22613,22.0,Male,40,9,3,10.0,Standard,annual,245.0,18
25538,23.0,Female,22,11,2,19.0,Basic,Quarterly,147.0,29
60234,51.0,Female,27,17,5,17.0,Standard,Quarterly,181.0,1
63450,55.0,Female,30,26,9,29.0,Premium,Annual,288.0,20
22444,,Male,1,27,10,11.0,Standard,Quarterly,218.0,29
8928,29.0,Female,15,20,0,14.0,Premium,Monthly,644.0,1
31325,63.0,Female,42,12,5,,Premium,Monthly,989.0,7
35644,41.0,Male,37,16,4,,Standard,Quarterly,982.0,5
9109,28.0,Female,15,8,8,19.0,Basic,Quarterly,678.0,14
27724,24.0,Male,49,4,0,29.0,Standard,monthly,869.0,5
3727,25.0,Male,24,27,5,29.0,Basic,Monthly,281.0,18
51925,34.0,Female,20,11,3,25.0,Standard,Quarterly,221.0,10
1368,28.0,Female,36,16,9,5.0,Premium,Monthly,499.0,23
3713,48.0,Female,6,27,1,23.0,Basic,Quarterly,219.0,22
17773,19.0,Female,21,4,1,26.0,Premium,Annual,194.0,7
25427,34.0,Female,26,6,7,17.0,Standard,Monthly,832.0,26
36322,56.0,Female,59,7,9,25.0,Basic,monthly,975.0,5
19204,65.0,Female,11,29,0,,Premium,QUARTERLY,484.0,19
4115,44.0,Male,39,24,8,19.0,Premium,Annual,470.0,11
5728,47.0,Male,54,13,6,27.0,Basic,Monthly,816.0,15
29166,26.0,Female,22,23,6,20.0,Premium,Monthly,511.0,13
25924,21.0,Female,11,25,4,30.0,Premium,Monthly,124.0,7
39883,43.0,Female,48,19,1,7.0,Basic,Monthly,284.0,10
32861,,Male,21,27,9,7.0,Premium,Quarterly,675.0,16
27209,34.0,Female,34,20,5,8.0,Premium,Quarterly,442.0,29
60577,65.0,Female,4,20,4,24.0,Basic,Monthly,476.0,10
5705,59.0,Male,2,16,0,,BASIC,Quarterly,435.0,22
17088,34.0,Male,9,13,4,19.0,Basic,Annual,422.0,10
36060,,Male,38,9,1,19.0,Standard,Monthly,472.0,28
8126,22.0,Female,32,25,4,8.0,Premium,Annual,789.0,6
26985,49.0,Male,10,8,9,29.0,Premium,Monthly,831.0,6
42288,44.0,Female,23,7,3,,Standard,Quarterly,165.0,15
36568,38.0,Male,3,20,4,,Standard,Quarterly,976.0,13
47056,28.0,Female,13,23,4,28.0,Standard,Quarterly,461.0,27
57597,22.0,Female,51,22,6,28.0,standard,Monthly,559.0,30
30660,56.0,Male,37,20,4,17.0,Standard,Annual,812.0,15
54062,62.0,F,24,4,6,2.0,Standard,Annual,835.0,13
37209,25.0,Male,5,16,9,4.0,Basic,Monthly,833.0,27
42824,40.0,Male,39,10,7,27.0,Premium,MONTHLY,155.0,29
50139,36.0,Male,42,27,7,23.0,Premium,Monthly,598.0,11
49474,58.0,Male,45,4,6,4.0,Standard,Annual,163.0,22
36488,21.0,Male,47,3,4,24.0,Basic,Annual,292.0,28
24090,,Male,25,22,9,8.0,Standard,Quarterly,964.0,7
28626,60.0,male,40,19,2,27.0,Standard,Quarterly,405.0,23
55410,49.0,Male,34,2,10,30.0,Premium,Quarterly,559.0,15
15578,47.0,Male,59,16,5,13.0,Basic,Annual,328.0,27
47415,50.0,Female,8,22,2,29.0,Standard,Monthly,908.0,22
48321,56.0,Female,3,1,10,14.0,Standard,Monthly,704.0,12
37381,,F,26,2,9,16.0,Premium,Monthly,217.0,19
13670,49.0,Male,11,8,7,30.0,Basic,Annual,204.0,29
23197,46.0,Female,19,27,4,23.0,Standard,Annual,985.0,19
10226,25.0,Male,17,1,7,12.0,Basic,Monthly,331.0,14
4471,27.0,MALE,10,19,4,10.0,PREMIUM,Annual,862.0,29
43754,20.0,Female,21,20,4,26.0,Standard,Quarterly,649.0,3
1970,40.0,Male,53,16,8,,Standard,QUARTERLY,976.0,18
32557,,Male,57,17,10,28.0,Basic,annual,331.0,27
22912,35.0,Female,51,5,4,7.0,Standard,Quarterly,961.0,27
39063,,F,22,17,10,7.0,standard,QUARTERLY,653.0,17
12116,52.0,Male,11,5,3,28.0,Standard,Quarterly,906.0,20
9111,65.0,Female,11,16,2,3.0,Basic,Quarterly,638.0,29
55320,42.0,Female,20,1,5,22.0,Premium,Quarterly,194.0,2
6571,54.0,Female,11,3,3,24.0,Standard,Monthly,132.0,1
6639,53.0,Male,10,30,6,6.0,Premium,Quarterly,255.0,10
56504,31.0,Female,41,13,3,,Standard,Monthly,692.0,11
15399,38.0,Female,54,24,6,8.0,Basic,Quarterly,994.0,18
61213,58.0,female,17,8,3,28.0,Premium,quarterly,180.0,26
45273,36.0,Male,32,7,9,2.0,Standard,Annual,424.0,20
16948,63.0,Female,9,14,10,8.0,Premium,monthly,432.0,18
1240,41.0,Female,55,26,2,7.0,Standard,Monthly,331.0,12
35058,62.0,Female,59,19,3,14.0,Basic,Annual,508.0,25
41236,56.0,Male,26,18,8,6.0,Basic,QUARTERLY,662.0,15
25612,23.0,FEMALE,30,30,10,18.0,Premium,Annual,626.0,5
33998,53.0,FEMALE,47,5,3,14.0,Premium,monthly,653.0,15
64179,62.0,Female,25,17,7,17.0,Premium,Quarterly,786.0,7
9201,43.0,Female,9,30,7,4.0,STANDARD,Quarterly,274.0,6
29857,46.0,Male,20,11,5,,Premium,Monthly,773.0,14
28405,29.0,Male,52,13,7,,Basic,Annual,473.0,17
1059,43.0,Male,25,30,2,28.0,Standard,Annual,735.0,27
39031,29.0,Female,35,1,3,4.0,Basic,Annual,888.0,18
27421,59.0,Male,52,13,0,23.0,Standard,Annual,733.0,22
282,25.0,Male,4,14,5,16.0,Premium,Annual,465.0,17
47615,37.0,Male,37,11,10,20.0,Premium,Monthly,970.0,10
41682,49.0,Male,49,6,0,0.0,Premium,Annual,375.0,20
20338,63.0,Female,12,30,8,22.0,Premium,Quarterly,913.0,4
34708,59.0,Female,34,1,3,13.0,Standard,Quarterly,257.0,5
4343,38.0,Male,14,9,0,29.0,Standard,Annual,551.0,21
620,39.0,Male,24,11,7,15.0,Basic,Annual,198.0,25
18310,21.0,Male,53,4,6,19.0,Standard,Quarterly,693.0,1
3664,,Male,17,15,8,18.0,Basic,Quarterly,564.0,13
26156,39.0,Female,45,27,1,29.0,Basic,Annual,984.0,27
9848,,Female,31,19,3,4.0,Premium,Quarterly,298.0,23
15564,48.0,Female,21,4,1,20.0,Standard,Annual,802.0,12
51887,63.0,Female,38,13,9,30.0,Standard,Quarterly,663.0,6
55205,43.0,Male,41,22,10,20.0,Basic,Annual,428.0,27
35947,60.0,Male,25,20,5,20.0,Premium,Monthly,765.0,10
23500,36.0,Female,27,3,8,30.0,Standard,Quarterly,527.0,3
6277,53.0,Male,32,14,7,22.0,standard,Quarterly,854.0,20
42241,23.0,Female,3,13,5,13.0,Premium,Quarterly,398.0,16
